customer_id,age,gender,item_purchased,category,purchase_amount,location,size,color,season,review_rating,subscription_status,shipping_type,discount_applied,promo_code_used,previous_purchase,payment_method,frequency_of_purchase
3058,67,Female,Backpack,Accessories,109,North Carolina,M,Blue,Spring,3.4,FALSE,Next Day Air,FALSE,FALSE,26,Bank Transfer,Weekly
3059,41,Female,Handbag,Accessories,32,West Virginia,S,Orange,Winter,3.8,FALSE,Store Pickup,FALSE,FALSE,3,Bank Transfer,Fortnightly
3060,46,Female,Sweater,Clothing,124,Kentucky,L,Maroon,Spring,3.2,FALSE,Express,FALSE,FALSE,42,Credit Card,Quarterly
3061,47,Female,Coat,Outerwear,168,California,S,Charcoal,Summer,4.7,FALSE,Store Pickup,FALSE,FALSE,1,Venmo,Monthly
3062,33,Female,T-shirt,Clothing,166,South Dakota,L,Olive,Fall,4.5,FALSE,Express,FALSE,FALSE,20,PayPal,Every 3 Months
3063,51,Female,Backpack,Accessories,52,California,L,Green,Fall,3.3,FALSE,Standard,FALSE,FALSE,39,PayPal,Monthly
3064,26,Female,Sunglasses,Accessories,55,Connecticut,L,Brown,Winter,3.9,FALSE,Store Pickup,FALSE,FALSE,24,Credit Card,Fortnightly
3065,22,Female,Belt,Accessories,220,Idaho,S,Cyan,Winter,3.6,FALSE,Express,FALSE,FALSE,49,Bank Transfer,Quarterly
3066,49,Female,Jacket,Outerwear,137,North Dakota,M,Beige,Fall,2.8,FALSE,Store Pickup,FALSE,FALSE,7,Venmo,Bi-Weekly
3067,58,Female,Skirt,Clothing,91,Michigan,L,Teal,Summer,4.3,FALSE,Free Shipping,FALSE,FALSE,13,Venmo,Every 3 Months
3068,70,Female,Belt,Accessories,80,Missouri,S,Gray,Spring,3.5,FALSE,Free Shipping,FALSE,FALSE,2,Cash,Weekly
3069,32,Female,Boots,Footwear,88,California,M,Indigo,Winter,4.2,FALSE,Express,FALSE,FALSE,4,Debit Card,Weekly
3070,62,Female,Jeans,Clothing,80,Delaware,L,Magenta,Spring,4.6,FALSE,Express,FALSE,FALSE,17,Debit Card,Quarterly
3071,52,Female,Shoes,Footwear,151,Alabama,XL,Red,Fall,2.6,FALSE,Free Shipping,FALSE,FALSE,43,PayPal,Bi-Weekly
3072,23,Female,Sweater,Clothing,221,New Hampshire,L,Turquoise,Spring,3.4,FALSE,Next Day Air,FALSE,FALSE,6,PayPal,Monthly
3073,26,Female,Jewelry,Accessories,82,New York,L,Peach,Spring,3.1,FALSE,Standard,FALSE,FALSE,46,PayPal,Quarterly
3074,58,Female,Shirt,Clothing,50,Oregon,L,White,Winter,3.6,FALSE,Free Shipping,FALSE,FALSE,7,Debit Card,Bi-Weekly
3075,26,Female,Boots,Footwear,78,Massachusetts,L,Maroon,Winter,4.2,FALSE,Next Day Air,FALSE,FALSE,34,Debit Card,Fortnightly
3076,54,Female,Shorts,Clothing,78,Utah,XL,Beige,Winter,3.6,FALSE,Standard,FALSE,FALSE,21,PayPal,Every 3 Months
3077,66,Female,Handbag,Accessories,106,New Hampshire,M,Blue,Summer,3.6,FALSE,Express,FALSE,FALSE,13,Venmo,Bi-Weekly
3078,60,Female,Sweater,Clothing,75,Illinois,S,Red,Spring,3,FALSE,Store Pickup,FALSE,FALSE,33,Debit Card,Bi-Weekly
3079,32,Female,Belt,Accessories,88,Alaska,M,Blue,Spring,2.5,FALSE,2-Day Shipping,FALSE,FALSE,24,Bank Transfer,Bi-Weekly
3080,48,Female,Belt,Accessories,81,Wyoming,M,Maroon,Fall,4,FALSE,Store Pickup,FALSE,FALSE,4,Bank Transfer,Annually
3081,69,Female,Hoodie,Clothing,108,Colorado,L,Yellow,Spring,4.1,FALSE,Next Day Air,FALSE,FALSE,5,Cash,Bi-Weekly
3082,64,Female,Sneakers,Footwear,58,Vermont,L,Pink,Winter,4.9,FALSE,Next Day Air,FALSE,FALSE,11,Credit Card,Weekly
3083,56,Female,T-shirt,Clothing,32,Utah,M,Maroon,Spring,4,FALSE,Next Day Air,FALSE,FALSE,20,Bank Transfer,Annually
3084,22,Female,Pants,Clothing,77,Illinois,S,Purple,Summer,3.5,FALSE,Store Pickup,FALSE,FALSE,28,PayPal,Quarterly
3085,46,Female,Scarf,Accessories,38,Idaho,S,Indigo,Spring,3.2,FALSE,Store Pickup,FALSE,FALSE,43,PayPal,Monthly
3086,24,Female,Sweater,Clothing,128,Nevada,L,Gray,Winter,2.8,FALSE,Store Pickup,FALSE,FALSE,10,Venmo,Every 3 Months
3087,47,Female,Handbag,Accessories,132,Utah,M,Lavender,Summer,3.5,FALSE,Next Day Air,FALSE,FALSE,26,Venmo,Every 3 Months
3088,62,Female,Shirt,Clothing,56,North Carolina,M,Charcoal,Spring,3.1,FALSE,Free Shipping,FALSE,FALSE,29,Bank Transfer,Monthly
3089,34,Female,Dress,Clothing,153,Arkansas,M,Teal,Spring,3.3,FALSE,Store Pickup,FALSE,FALSE,35,Bank Transfer,Quarterly
3090,50,Female,Sandals,Footwear,55,North Carolina,L,Blue,Fall,4.6,FALSE,Free Shipping,FALSE,FALSE,23,Cash,Bi-Weekly
3091,29,Female,Shirt,Clothing,119,Texas,M,Peach,Summer,4.9,FALSE,Store Pickup,FALSE,FALSE,15,Bank Transfer,Quarterly
3092,68,Female,Dress,Clothing,30,Nevada,L,Orange,Winter,3.4,FALSE,2-Day Shipping,FALSE,FALSE,46,Credit Card,Annually
3093,52,Female,Sunglasses,Accessories,119,Utah,L,Silver,Fall,3.5,FALSE,Next Day Air,FALSE,FALSE,14,Bank Transfer,Bi-Weekly
3094,29,Female,Socks,Clothing,161,Pennsylvania,L,Red,Summer,4.8,FALSE,Store Pickup,FALSE,FALSE,17,Cash,Every 3 Months
3095,22,Female,Sandals,Footwear,108,Georgia,M,Gray,Summer,2.7,FALSE,Store Pickup,FALSE,FALSE,9,Cash,Weekly
3096,62,Female,Hat,Accessories,72,Minnesota,S,Beige,Fall,3.4,FALSE,Standard,FALSE,FALSE,13,Venmo,Fortnightly
3097,69,Female,Shirt,Clothing,147,Kansas,L,White,Winter,3.5,FALSE,Next Day Air,FALSE,FALSE,20,Bank Transfer,Monthly
3098,48,Female,Shoes,Footwear,140,Delaware,M,Silver,Fall,3.7,FALSE,Free Shipping,FALSE,FALSE,39,Bank Transfer,Quarterly
3099,66,Female,Pants,Clothing,170,New Mexico,L,Cyan,Summer,3.3,FALSE,Next Day Air,FALSE,FALSE,50,Bank Transfer,Quarterly
3100,42,Female,Shirt,Clothing,103,Michigan,S,Maroon,Fall,2.9,FALSE,Free Shipping,FALSE,FALSE,21,Bank Transfer,Bi-Weekly
3101,50,Female,Hat,Accessories,73,Vermont,L,Purple,Winter,3.9,FALSE,Express,FALSE,FALSE,3,Bank Transfer,Weekly
3102,32,Female,Jewelry,Accessories,114,Idaho,S,Brown,Summer,2.7,FALSE,Express,FALSE,FALSE,9,PayPal,Fortnightly
3103,51,Female,Jacket,Outerwear,90,South Dakota,M,Green,Summer,4.3,FALSE,Standard,FALSE,FALSE,29,Cash,Bi-Weekly
3104,27,Female,Shirt,Clothing,26,Illinois,S,Peach,Winter,3,FALSE,2-Day Shipping,FALSE,FALSE,42,Bank Transfer,Weekly
3105,43,Female,Pants,Clothing,168,Georgia,S,Turquoise,Summer,5,FALSE,2-Day Shipping,FALSE,FALSE,41,Debit Card,Fortnightly
3106,48,Female,Skirt,Clothing,102,Oregon,M,Olive,Fall,2.7,FALSE,Express,FALSE,FALSE,17,Debit Card,Monthly
3107,62,Female,Sandals,Footwear,68,Alabama,M,Yellow,Winter,4.7,FALSE,Next Day Air,FALSE,FALSE,20,PayPal,Annually
3108,65,Female,Blouse,Clothing,62,Hawaii,L,Gray,Winter,4.6,FALSE,Standard,FALSE,FALSE,18,Credit Card,Bi-Weekly
3109,50,Female,Socks,Clothing,104,Oregon,M,Purple,Fall,3.2,FALSE,2-Day Shipping,FALSE,FALSE,7,PayPal,Monthly
3110,60,Female,Jacket,Outerwear,36,Illinois,M,Gray,Winter,4.3,FALSE,Free Shipping,FALSE,FALSE,47,Bank Transfer,Fortnightly
3111,19,Female,Handbag,Accessories,99,Texas,L,Lavender,Fall,4.6,FALSE,Next Day Air,FALSE,FALSE,2,Bank Transfer,Bi-Weekly
3112,21,Female,Belt,Accessories,225,Kansas,XL,Indigo,Spring,4.9,FALSE,Free Shipping,FALSE,FALSE,25,Debit Card,Quarterly
3113,19,Female,Blouse,Clothing,165,Texas,S,Green,Fall,3.8,FALSE,Express,FALSE,FALSE,26,Venmo,Annually
3114,46,Female,Shirt,Clothing,116,Nebraska,L,Green,Summer,2.6,FALSE,Express,FALSE,FALSE,2,Debit Card,Weekly
3115,21,Female,Handbag,Accessories,183,Arkansas,M,Olive,Spring,4.7,FALSE,Store Pickup,FALSE,FALSE,45,Venmo,Bi-Weekly
3116,26,Female,Scarf,Accessories,144,South Dakota,M,Charcoal,Fall,4.1,FALSE,Free Shipping,FALSE,FALSE,9,Bank Transfer,Bi-Weekly
3117,50,Female,Coat,Outerwear,145,Montana,L,Gray,Spring,3.7,FALSE,Store Pickup,FALSE,FALSE,1,Venmo,Weekly
3118,43,Female,Hoodie,Clothing,34,Florida,M,Olive,Fall,3,FALSE,Free Shipping,FALSE,FALSE,4,PayPal,Bi-Weekly
3119,61,Female,Shorts,Clothing,42,Virginia,L,Blue,Summer,4.7,FALSE,Standard,FALSE,FALSE,31,Debit Card,Quarterly
3120,63,Female,Sandals,Footwear,91,Louisiana,XL,Silver,Winter,4.7,FALSE,2-Day Shipping,FALSE,FALSE,21,Credit Card,Every 3 Months
3121,46,Female,Shirt,Clothing,30,Louisiana,M,Magenta,Fall,4,FALSE,Store Pickup,FALSE,FALSE,32,Debit Card,Fortnightly
3122,63,Female,Hoodie,Clothing,100,Louisiana,L,Black,Fall,2.6,FALSE,Standard,FALSE,FALSE,16,Venmo,Weekly
3123,23,Female,Socks,Clothing,98,Georgia,M,Pink,Fall,3,FALSE,Express,FALSE,FALSE,34,Credit Card,Fortnightly
3124,57,Female,Handbag,Accessories,67,Iowa,XL,Red,Fall,3.3,FALSE,Next Day Air,FALSE,FALSE,40,Venmo,Bi-Weekly
3125,57,Female,Jewelry,Accessories,69,California,M,Peach,Summer,3.4,FALSE,Standard,FALSE,FALSE,4,Cash,Every 3 Months
3126,33,Female,Coat,Outerwear,28,Oregon,L,Lavender,Spring,4,FALSE,Standard,FALSE,FALSE,3,Cash,Quarterly
3127,57,Female,Sunglasses,Accessories,58,Maine,L,Lavender,Winter,2.6,FALSE,Store Pickup,FALSE,FALSE,28,Bank Transfer,Bi-Weekly
3128,55,Female,Gloves,Accessories,76,Louisiana,M,Beige,Winter,3.4,FALSE,Free Shipping,FALSE,FALSE,43,Credit Card,Every 3 Months
3129,65,Female,Jacket,Outerwear,109,Arkansas,S,Indigo,Fall,4.4,FALSE,Standard,FALSE,FALSE,20,Cash,Annually
3130,60,Female,Sandals,Footwear,50,Maryland,S,Cyan,Summer,4.7,FALSE,Express,FALSE,FALSE,40,Venmo,Every 3 Months
3131,52,Female,Pants,Clothing,141,Vermont,M,Yellow,Summer,4.5,FALSE,Store Pickup,FALSE,FALSE,34,Venmo,Every 3 Months
3132,34,Female,Jacket,Outerwear,95,North Dakota,M,Peach,Fall,2.9,FALSE,Store Pickup,FALSE,FALSE,11,Bank Transfer,Every 3 Months
3133,33,Female,Sweater,Clothing,163,Michigan,M,Yellow,Summer,4.2,FALSE,Express,FALSE,FALSE,26,Cash,Quarterly
3134,58,Female,T-shirt,Clothing,67,Arkansas,M,Orange,Spring,4.1,FALSE,Next Day Air,FALSE,FALSE,29,Cash,Bi-Weekly
3135,35,Female,Boots,Footwear,57,Kentucky,L,Gray,Spring,4.4,FALSE,Store Pickup,FALSE,FALSE,47,Bank Transfer,Weekly
3136,68,Female,Shoes,Footwear,54,Indiana,L,Yellow,Spring,4.7,FALSE,Free Shipping,FALSE,FALSE,48,Venmo,Fortnightly
3137,58,Female,Skirt,Clothing,98,Minnesota,M,Gray,Fall,3.1,FALSE,Next Day Air,FALSE,FALSE,29,Cash,Bi-Weekly
3138,34,Female,Coat,Outerwear,162,Louisiana,M,Turquoise,Spring,2.7,FALSE,2-Day Shipping,FALSE,FALSE,14,Bank Transfer,Monthly
3139,47,Female,Blouse,Clothing,78,Kentucky,L,Gray,Fall,4.6,FALSE,Next Day Air,FALSE,FALSE,40,Cash,Every 3 Months
3140,35,Female,Sunglasses,Accessories,48,Georgia,M,Olive,Winter,4.4,FALSE,Next Day Air,FALSE,FALSE,4,Venmo,Weekly
3141,34,Female,Gloves,Accessories,114,Alaska,XL,Peach,Summer,4.6,FALSE,Free Shipping,FALSE,FALSE,37,Bank Transfer,Weekly
3142,36,Female,Sunglasses,Accessories,174,Mississippi,S,Peach,Winter,4.9,FALSE,Express,FALSE,FALSE,47,Credit Card,Bi-Weekly
3143,23,Female,Sneakers,Footwear,143,Kansas,L,Magenta,Winter,4,FALSE,2-Day Shipping,FALSE,FALSE,1,Venmo,Quarterly
3144,68,Female,Hoodie,Clothing,119,Arizona,M,Purple,Summer,2.9,FALSE,Store Pickup,FALSE,FALSE,26,Cash,Quarterly
3145,23,Female,Boots,Footwear,75,Maine,L,Beige,Spring,2.6,FALSE,Free Shipping,FALSE,FALSE,12,Debit Card,Quarterly
3146,57,Female,Handbag,Accessories,43,Texas,XL,Purple,Spring,4.6,FALSE,Standard,FALSE,FALSE,16,PayPal,Fortnightly
3147,21,Female,Shirt,Clothing,194,Virginia,S,Yellow,Winter,4.9,FALSE,Free Shipping,FALSE,FALSE,19,PayPal,Annually
3148,45,Female,Sweater,Clothing,168,North Dakota,M,Pink,Winter,4.3,FALSE,Express,FALSE,FALSE,21,Credit Card,Weekly
3149,37,Female,Shorts,Clothing,82,West Virginia,L,Purple,Fall,4.3,FALSE,Free Shipping,FALSE,FALSE,15,Venmo,Weekly
3150,18,Female,Belt,Accessories,124,North Carolina,M,Lavender,Winter,4.6,FALSE,Free Shipping,FALSE,FALSE,9,Venmo,Annually
3151,55,Female,Blouse,Clothing,46,Georgia,M,Peach,Spring,2.6,FALSE,Express,FALSE,FALSE,7,Bank Transfer,Bi-Weekly
3152,52,Female,T-shirt,Clothing,124,New Mexico,L,Orange,Fall,3.1,FALSE,2-Day Shipping,FALSE,FALSE,47,Bank Transfer,Quarterly
3153,49,Female,Belt,Accessories,69,North Carolina,M,Red,Fall,3.1,FALSE,Store Pickup,FALSE,FALSE,17,PayPal,Monthly
3154,56,Female,Socks,Clothing,72,Alabama,L,Red,Fall,3.1,FALSE,Next Day Air,FALSE,FALSE,46,Venmo,Fortnightly
3155,27,Female,Belt,Accessories,107,Connecticut,M,Gold,Winter,4.4,FALSE,Standard,FALSE,FALSE,32,Cash,Quarterly
3156,22,Female,Handbag,Accessories,102,Montana,M,Brown,Fall,4.3,FALSE,Free Shipping,FALSE,FALSE,34,Cash,Annually
3157,18,Female,Shirt,Clothing,83,Montana,M,Black,Winter,3.1,FALSE,2-Day Shipping,FALSE,FALSE,18,Cash,Monthly
3158,21,Female,Belt,Accessories,189,Maine,L,Red,Fall,3.1,FALSE,Store Pickup,FALSE,FALSE,5,Debit Card,Fortnightly
3159,30,Female,Jewelry,Accessories,141,Mississippi,M,Gray,Winter,4.9,FALSE,2-Day Shipping,FALSE,FALSE,44,Credit Card,Monthly
3160,62,Female,Hat,Accessories,70,Louisiana,L,Pink,Winter,2.9,FALSE,Store Pickup,FALSE,FALSE,4,Bank Transfer,Quarterly
3161,28,Female,Backpack,Accessories,175,Nebraska,XL,Turquoise,Fall,3.8,FALSE,Next Day Air,FALSE,FALSE,37,Cash,Fortnightly
3162,66,Female,Dress,Clothing,120,Massachusetts,S,Charcoal,Winter,4.2,FALSE,2-Day Shipping,FALSE,FALSE,43,Cash,Monthly
3163,66,Female,Shoes,Footwear,81,Wisconsin,L,Blue,Winter,3.9,FALSE,Standard,FALSE,FALSE,28,Bank Transfer,Quarterly
3164,49,Female,Pants,Clothing,49,Nebraska,XL,Turquoise,Summer,2.8,FALSE,Express,FALSE,FALSE,36,Cash,Monthly
3165,40,Female,Dress,Clothing,103,Arizona,L,Silver,Winter,2.6,FALSE,Standard,FALSE,FALSE,16,Credit Card,Annually
3166,49,Female,Jacket,Outerwear,80,Hawaii,M,Lavender,Spring,3,FALSE,Store Pickup,FALSE,FALSE,38,Bank Transfer,Every 3 Months
3167,19,Female,Shirt,Clothing,224,Georgia,M,Gold,Winter,2.7,FALSE,Next Day Air,FALSE,FALSE,37,Bank Transfer,Fortnightly
3168,24,Female,Dress,Clothing,164,Oregon,M,Blue,Fall,2.8,FALSE,2-Day Shipping,FALSE,FALSE,9,Cash,Bi-Weekly
3169,31,Female,Jeans,Clothing,87,Montana,M,Orange,Spring,2.9,FALSE,2-Day Shipping,FALSE,FALSE,14,PayPal,Fortnightly
3170,35,Female,T-shirt,Clothing,111,Georgia,M,White,Fall,3.8,FALSE,Free Shipping,FALSE,FALSE,3,Venmo,Weekly
3171,65,Female,Sunglasses,Accessories,31,Rhode Island,XL,Charcoal,Spring,4.4,FALSE,Express,FALSE,FALSE,10,Credit Card,Fortnightly
3172,68,Female,Jewelry,Accessories,60,Tennessee,M,Maroon,Spring,3.1,FALSE,Express,FALSE,FALSE,26,Bank Transfer,Bi-Weekly
3173,57,Female,Socks,Clothing,55,Missouri,M,Olive,Fall,3.7,FALSE,Standard,FALSE,FALSE,30,Debit Card,Bi-Weekly
3174,69,Female,Skirt,Clothing,85,Washington,L,Teal,Summer,4.9,FALSE,Next Day Air,FALSE,FALSE,32,PayPal,Fortnightly
3175,45,Female,Pants,Clothing,129,Oklahoma,L,Orange,Winter,3.8,FALSE,Store Pickup,FALSE,FALSE,35,PayPal,Monthly
3176,35,Female,Socks,Clothing,51,Connecticut,M,Maroon,Fall,3.4,FALSE,Store Pickup,FALSE,FALSE,26,Debit Card,Every 3 Months
3177,36,Female,Sandals,Footwear,113,Arkansas,XL,Turquoise,Spring,4.6,FALSE,2-Day Shipping,FALSE,FALSE,39,Credit Card,Monthly
3178,55,Female,Belt,Accessories,64,Missouri,L,Beige,Fall,3.2,FALSE,Standard,FALSE,FALSE,31,Credit Card,Monthly
3179,66,Female,Sandals,Footwear,158,Washington,L,Beige,Spring,2.7,FALSE,Free Shipping,FALSE,FALSE,28,Credit Card,Annually
3180,57,Female,Shorts,Clothing,38,Idaho,M,Olive,Spring,4.3,FALSE,Free Shipping,FALSE,FALSE,12,Debit Card,Bi-Weekly
3181,18,Female,Handbag,Accessories,205,Montana,L,Turquoise,Fall,3.8,FALSE,Standard,FALSE,FALSE,46,PayPal,Weekly
3182,31,Female,Jacket,Outerwear,157,Montana,M,Charcoal,Summer,4.4,FALSE,Free Shipping,FALSE,FALSE,27,PayPal,Every 3 Months
3183,50,Female,Sunglasses,Accessories,34,Georgia,L,Green,Fall,3.6,FALSE,Free Shipping,FALSE,FALSE,4,Credit Card,Annually
3184,50,Female,Sneakers,Footwear,157,Mississippi,M,Green,Winter,3.5,FALSE,Standard,FALSE,FALSE,14,Cash,Every 3 Months
3185,61,Female,Sweater,Clothing,63,Hawaii,L,Green,Spring,4.2,FALSE,2-Day Shipping,FALSE,FALSE,30,Venmo,Quarterly
3186,52,Female,Skirt,Clothing,72,Ohio,L,Gold,Fall,4.7,FALSE,Express,FALSE,FALSE,6,PayPal,Annually
3187,38,Female,Jewelry,Accessories,140,Virginia,S,Cyan,Winter,4.8,FALSE,Store Pickup,FALSE,FALSE,43,Venmo,Annually
3188,67,Female,Blouse,Clothing,131,Texas,L,Indigo,Winter,3.2,FALSE,Free Shipping,FALSE,FALSE,28,Debit Card,Weekly
3189,42,Female,Blouse,Clothing,66,Vermont,M,Lavender,Winter,3.5,FALSE,Standard,FALSE,FALSE,39,Bank Transfer,Monthly
3190,25,Female,Boots,Footwear,82,Kansas,M,Beige,Summer,4.2,FALSE,Store Pickup,FALSE,FALSE,30,PayPal,Bi-Weekly
3191,41,Female,Jeans,Clothing,31,California,S,Purple,Fall,3.4,FALSE,Free Shipping,FALSE,FALSE,5,Credit Card,Fortnightly
3192,62,Female,Hoodie,Clothing,65,Mississippi,XL,Maroon,Winter,4.7,FALSE,Store Pickup,FALSE,FALSE,42,Credit Card,Every 3 Months
3193,19,Female,Sweater,Clothing,224,Iowa,S,Maroon,Fall,3,FALSE,Free Shipping,FALSE,FALSE,20,Cash,Fortnightly
3194,63,Female,Gloves,Accessories,40,Virginia,L,Teal,Winter,4,FALSE,Express,FALSE,FALSE,35,Credit Card,Fortnightly
3195,43,Female,Sneakers,Footwear,35,Maryland,L,Gold,Summer,4.6,FALSE,Standard,FALSE,FALSE,10,Credit Card,Bi-Weekly
3196,68,Female,Sunglasses,Accessories,25,Missouri,S,Red,Spring,4.9,FALSE,Next Day Air,FALSE,FALSE,36,Credit Card,Quarterly
3197,24,Female,Belt,Accessories,214,Wisconsin,L,Maroon,Winter,2.8,FALSE,Express,FALSE,FALSE,21,Debit Card,Fortnightly
3198,27,Female,Sweater,Clothing,54,Maine,M,Teal,Spring,3.2,FALSE,Free Shipping,FALSE,FALSE,29,Credit Card,Every 3 Months
3199,61,Female,Gloves,Accessories,73,Pennsylvania,L,Peach,Winter,2.8,FALSE,Free Shipping,FALSE,FALSE,39,Debit Card,Weekly
3200,59,Female,Handbag,Accessories,84,Maine,XL,Pink,Winter,4.2,FALSE,Express,FALSE,FALSE,16,PayPal,Monthly
3201,67,Female,Socks,Clothing,138,Missouri,L,Black,Spring,4.8,FALSE,Free Shipping,FALSE,FALSE,32,Credit Card,Monthly
3202,46,Female,Pants,Clothing,125,Vermont,S,Indigo,Fall,2.8,FALSE,2-Day Shipping,FALSE,FALSE,34,Cash,Monthly
3203,65,Female,Scarf,Accessories,57,Wisconsin,L,Green,Fall,4.5,FALSE,Standard,FALSE,FALSE,38,Venmo,Annually
3204,63,Female,Coat,Outerwear,69,New Jersey,L,Teal,Spring,4.1,FALSE,Express,FALSE,FALSE,14,Venmo,Annually
3205,57,Female,Jacket,Outerwear,65,New Mexico,XL,Lavender,Fall,4.3,FALSE,Free Shipping,FALSE,FALSE,23,Debit Card,Bi-Weekly
3206,40,Female,Hoodie,Clothing,36,Colorado,XL,Magenta,Fall,4.4,FALSE,2-Day Shipping,FALSE,FALSE,50,Bank Transfer,Every 3 Months
3207,36,Female,Boots,Footwear,112,California,M,Brown,Winter,3,FALSE,Free Shipping,FALSE,FALSE,49,PayPal,Monthly
3208,67,Female,Socks,Clothing,121,Arizona,XL,Beige,Summer,2.7,FALSE,Next Day Air,FALSE,FALSE,14,PayPal,Annually
3209,61,Female,Jewelry,Accessories,81,Indiana,L,Indigo,Winter,3.3,FALSE,2-Day Shipping,FALSE,FALSE,42,PayPal,Weekly
3210,64,Female,Shoes,Footwear,30,Arkansas,L,Peach,Fall,4.3,FALSE,Standard,FALSE,FALSE,39,Debit Card,Annually
3211,30,Female,Socks,Clothing,133,Nevada,M,Magenta,Summer,2.9,FALSE,Express,FALSE,FALSE,43,Venmo,Bi-Weekly
3212,53,Female,Pants,Clothing,32,Rhode Island,L,Turquoise,Winter,4.9,FALSE,Standard,FALSE,FALSE,12,Cash,Monthly
3213,27,Female,Sneakers,Footwear,101,Wyoming,M,Indigo,Winter,3.6,FALSE,2-Day Shipping,FALSE,FALSE,21,Debit Card,Weekly
3214,27,Female,Sunglasses,Accessories,108,Texas,M,Brown,Winter,3.3,FALSE,Standard,FALSE,FALSE,33,Credit Card,Monthly
3215,53,Female,Skirt,Clothing,66,Washington,M,Yellow,Spring,3.1,FALSE,Free Shipping,FALSE,FALSE,6,Debit Card,Annually
3216,34,Female,Coat,Outerwear,36,Rhode Island,M,Magenta,Summer,2.7,FALSE,Free Shipping,FALSE,FALSE,10,PayPal,Every 3 Months
3217,39,Female,Hoodie,Clothing,69,Illinois,S,Olive,Winter,3.4,FALSE,Next Day Air,FALSE,FALSE,18,Cash,Weekly
3218,44,Female,Sunglasses,Accessories,148,Oregon,M,Silver,Fall,3.4,FALSE,Express,FALSE,FALSE,46,Venmo,Weekly
3219,37,Female,Skirt,Clothing,106,Florida,M,Teal,Fall,3.9,FALSE,Express,FALSE,FALSE,49,PayPal,Monthly
3220,57,Female,Coat,Outerwear,81,Kansas,L,White,Summer,3.5,FALSE,2-Day Shipping,FALSE,FALSE,39,Credit Card,Weekly
3221,38,Female,Handbag,Accessories,148,North Dakota,M,Blue,Fall,4.1,FALSE,Free Shipping,FALSE,FALSE,16,Cash,Monthly
3222,21,Female,T-shirt,Clothing,126,New Hampshire,M,Yellow,Winter,3.2,FALSE,Standard,FALSE,FALSE,28,Cash,Annually
3223,45,Female,Sunglasses,Accessories,124,Texas,S,Maroon,Fall,4.6,FALSE,Store Pickup,FALSE,FALSE,22,PayPal,Quarterly
3224,68,Female,Shirt,Clothing,175,Montana,S,Gray,Spring,3.9,FALSE,Standard,FALSE,FALSE,36,Venmo,Bi-Weekly
3225,37,Female,Hoodie,Clothing,40,Delaware,L,Indigo,Winter,2.7,FALSE,Free Shipping,FALSE,FALSE,18,PayPal,Monthly
3226,53,Female,Blouse,Clothing,52,New Hampshire,M,Pink,Fall,3,FALSE,Store Pickup,FALSE,FALSE,31,Credit Card,Weekly
3227,57,Female,Sneakers,Footwear,27,Minnesota,XL,Beige,Spring,3.3,FALSE,Next Day Air,FALSE,FALSE,38,Bank Transfer,Fortnightly
3228,28,Female,Scarf,Accessories,173,Alaska,XL,White,Fall,2.7,FALSE,Free Shipping,FALSE,FALSE,42,Debit Card,Quarterly
3229,37,Female,Jewelry,Accessories,78,Connecticut,M,Yellow,Spring,4.6,FALSE,2-Day Shipping,FALSE,FALSE,27,PayPal,Annually
3230,54,Female,Pants,Clothing,33,Connecticut,M,Teal,Fall,2.7,FALSE,Express,FALSE,FALSE,24,Cash,Monthly
3231,49,Female,Sneakers,Footwear,135,Kansas,M,Olive,Summer,2.5,FALSE,Next Day Air,FALSE,FALSE,38,Debit Card,Annually
3232,62,Female,Shoes,Footwear,80,Nevada,M,Maroon,Winter,4.4,FALSE,Free Shipping,FALSE,FALSE,9,Credit Card,Annually
3233,45,Female,T-shirt,Clothing,150,Massachusetts,M,White,Spring,4,FALSE,Next Day Air,FALSE,FALSE,19,Bank Transfer,Monthly
3234,45,Female,Belt,Accessories,144,Indiana,M,Lavender,Fall,3.8,FALSE,Express,FALSE,FALSE,11,Debit Card,Bi-Weekly
3235,49,Female,Jewelry,Accessories,157,Washington,M,Black,Winter,2.5,FALSE,2-Day Shipping,FALSE,FALSE,16,Debit Card,Quarterly
3236,27,Female,Belt,Accessories,124,Kansas,M,Green,Summer,4,FALSE,Free Shipping,FALSE,FALSE,18,Venmo,Monthly
3237,63,Female,Belt,Accessories,85,South Carolina,L,Olive,Fall,4.1,FALSE,Next Day Air,FALSE,FALSE,8,Cash,Monthly
3238,61,Female,T-shirt,Clothing,45,Vermont,M,Gray,Summer,2.8,FALSE,Express,FALSE,FALSE,4,Cash,Weekly
3239,25,Female,Sneakers,Footwear,173,Wyoming,XL,Teal,Fall,3.4,FALSE,2-Day Shipping,FALSE,FALSE,37,Cash,Quarterly
3240,33,Female,Sunglasses,Accessories,96,Colorado,M,Charcoal,Fall,2.7,FALSE,2-Day Shipping,FALSE,FALSE,30,Cash,Monthly
3241,56,Female,Sandals,Footwear,75,West Virginia,M,Violet,Fall,3.8,FALSE,2-Day Shipping,FALSE,FALSE,37,Bank Transfer,Monthly
3242,50,Female,Handbag,Accessories,117,Connecticut,M,Lavender,Summer,4.4,FALSE,Store Pickup,FALSE,FALSE,30,PayPal,Quarterly
3243,45,Female,Socks,Clothing,148,Oregon,S,Beige,Fall,2.8,FALSE,Express,FALSE,FALSE,17,Venmo,Weekly
